,depth,num,rpc_type,percentage
30397,3,470,db,0.002784344628316262
30398,5,69,db,0.25839738492799696
30399,7,236,db,0.3576977401129944
30400,13,534,db,0.06320224719101122
30401,15,351,db,0.41737891737891736
30402,3,442,mq,0.0004422048539695602
30403,3,470,mq,0.006553716837404786
30404,3,649,mq,0.00027572784040223844
30405,7,236,mq,0.01836158192090396
30406,9,102,mq,0.013880288957688334
30407,13,73,mq,0.0042972655359304075
30408,13,534,mq,0.07631086142322098
30409,15,351,mq,0.012108262108262113
30410,17,72,mq,0.006188118811881187
30411,2,164,rpc,0.06270787139689575
30412,2,419,rpc,0.05998408910103421
30413,3,442,rpc,0.00939942410530644
30414,3,470,rpc,0.008825847123719456
30415,9,53,rpc,0.5571894842039966
30416,9,102,rpc,0.14520123839009286
30417,15,351,rpc,0.08048433048433049
30418,18,131,rpc,0.0267175572519084
30419,2,164,memcached,0.9142617100886948
30420,2,419,memcached,0.8709626093874304
30421,3,649,memcached,0.991371340523883
30422,5,69,memcached,0.7031440018130387
30423,15,351,memcached,0.49002849002848997
30424,17,72,memcached,0.13565731573157278
30425,3,442,db,0.006447963800904968
30426,9,53,db,0.24192937390623626
30427,17,72,db,0.31824119911991194
30428,18,131,db,0.4847328244274809
30429,11,17,mq,0.035925058579268414
30430,17,11,mq,0.6104702074175401
30431,3,475,rpc,0.00962406015037595
30432,3,1044,rpc,0.0055217489294568396
30433,6,778,rpc,0.2879177377892031
30434,8,274,rpc,0.6883211678832116
30435,3,475,memcached,0.982255639097744
30436,3,1044,memcached,0.9931823304034256
30437,6,255,memcached,0.4103641456582633
30438,9,247,memcached,0.3471659919028339
30439,3,296,db,0.007584840479577299
30440,6,255,db,0.41596638655462187
30441,2,424,http,0.0015008576329331046
30442,3,296,mq,0.0022607193659825173
30443,3,1044,mq,0.00011268875366238447
30444,6,255,mq,0.08879551820728293
30445,2,424,rpc,0.032804459691252154
30446,2,1266,rpc,0.12796208530805686
30447,11,17,rpc,0.6530071803400566
30448,17,11,rpc,0.12496678095470448
30449,2,1266,memcached,0.8720379146919431
30450,3,1610,memcached,0.9968944099378882
30451,6,778,memcached,0.5295629820051414
30452,2,424,db,0.04845626072041167
30453,3,1610,db,0.001863354037267081
30454,9,247,db,0.3532388663967612
30455,16,258,db,0.6937984496124031
30456,3,296,http,0.0007366388945336316
30457,11,17,http,0.06947224267000003
30458,17,11,http,0.001078257535822113
30459,3,475,mq,0.0006015037593984957
30460,3,1610,mq,0.0006211180124223603
30461,4,1000,mq,0.001
30462,3,296,rpc,0.018116236537289124
30463,3,1610,rpc,0.0006211180124223603
30464,4,1000,rpc,0.985
30465,6,255,rpc,0.08487394957983194
30466,9,247,rpc,0.29959514170040485
30467,16,258,rpc,0.0038759689922480615
30468,2,424,memcached,0.9172384219554032
30469,3,296,memcached,0.9713015647226172
30470,4,1000,memcached,0.008
30471,8,274,memcached,0.09659367396593674
30472,11,17,memcached,0.1836916384643056
30473,16,258,memcached,0.3023255813953488
30474,17,11,memcached,0.15915952547955226
30475,3,475,db,0.007518796992481231
30476,3,1044,db,0.0011832319134550376
30477,4,1000,db,0.006
30478,6,778,db,0.18251928020565555
30479,8,274,db,0.2150851581508516
30480,11,17,db,0.05790387994636938
30481,17,11,db,0.1043252286123806
30482,2,863,mq,0.00011587485515643106
30483,5,412,mq,0.04045307443365696
30484,11,43,mq,0.2306183787009992
30485,11,64,mq,0.07491063191881919
30486,16,28,mq,0.0456547619047619
30487,23,104,mq,0.07692307692307693
30488,1,2061,rpc,0.001455604075691412
30489,2,863,rpc,0.09953650057937427
30490,3,1295,rpc,0.011583011583011584
30491,5,412,rpc,0.0016181229773462786
30492,13,510,rpc,0.0009803921568627447
30493,1,105,memcached,0.6696010860484543
30494,1,442,memcached,0.9445701357466064
30495,5,412,memcached,0.3555825242718447
30496,8,388,memcached,0.005154639175257732
30497,1,442,db,0.008134022839905193
30498,1,496,db,0.008640552995391706
30499,2,863,db,0.054229432213209736
30500,3,1295,db,0.00019305019305019305
30501,5,412,db,0.6023462783171522
30502,8,445,db,0.07035436473638723
30503,9,200,db,0.5650000000000001
30504,11,43,db,0.16644640078443054
30505,16,28,db,0.062202380952380926
30506,1,105,http,0.0008103592314118628
30507,1,442,http,5.386770092652446e-05
30508,1,105,mq,0.02214912280701765
30509,1,442,mq,0.006517991812109458
30510,1,496,mq,0.007718894009216591
30511,9,200,mq,0.026
30512,1,496,rpc,0.07839861751152072
30513,4,2158,rpc,0.002316960148285449
30514,8,365,rpc,0.904566210045662
30515,11,43,rpc,0.1637605780913602
30516,16,28,rpc,0.3473214285714282
30517,21,89,rpc,0.6966292134831461
30518,1,496,memcached,0.905241935483871
30519,1,2061,memcached,0.9985443959243084
30520,2,863,memcached,0.8461181923522595
30521,9,200,memcached,0.409
30522,11,43,memcached,0.4391746424232094
30523,11,64,memcached,0.14406999538745388
30524,13,510,memcached,0.8529411764705882
30525,23,104,memcached,0.25961538461538464
30526,21,89,db,0.19101123595505606
30527,23,104,db,0.5961538461538461
30528,13,510,mq,0.07941176470588235
30529,21,89,mq,0.033707865168539325
30530,1,105,rpc,0.2222848788638262
30531,1,442,rpc,0.04072398190045248
30532,2,861,rpc,0.13511420828494
30533,8,388,rpc,0.6486254295532646
30534,8,445,rpc,0.8734658599827139
30535,11,64,rpc,0.5120070341328413
30536,23,104,rpc,0.0673076923076923
30537,2,861,memcached,0.8648857917150602
30538,3,1295,memcached,0.9882239382239382
30539,4,2158,memcached,0.9976830398517146
30540,8,365,memcached,0.07534246575342465
30541,8,445,memcached,0.05617977528089888
30542,16,28,memcached,0.5448214285714283
30543,21,89,memcached,0.07865168539325842
30544,1,105,db,0.0851545530492899
30545,8,365,db,0.02009132420091324
30546,8,388,db,0.3462199312714776
30547,11,64,db,0.26901233856088563
30548,13,510,db,0.06666666666666668
30549,6,216,mq,0.05185185185185185
30550,7,347,mq,0.3525456292026898
30551,15,131,mq,0.006515291486361651
30552,15,1077,mq,0.14763231197771587
30553,6,567,rpc,0.001763668430335097
30554,7,347,rpc,0.3635926993275696
30555,9,1255,rpc,0.0007968127490039841
30556,15,131,rpc,0.02820051538872952
30557,24,33,rpc,0.06259314456035765
30558,3,2269,memcached,0.4120758043190833
30559,6,216,memcached,0.5865740740740741
30560,22,86,memcached,0.053156146179402
30561,6,216,db,0.2601851851851852
30562,7,347,db,0.22190201729106626
30563,11,201,db,0.3656716417910448
30564,15,1077,db,0.008356545961002786
30565,22,86,db,0.22425249169435216
30566,6,567,mq,0.03527336860670194
30567,8,392,mq,0.046875
30568,11,201,mq,0.0845771144278607
30569,22,86,mq,0.029900332225913626
30570,3,2269,rpc,0.5866020273248127
30571,4,189,rpc,0.21193877900631047
30572,6,216,rpc,0.10138888888888888
30573,8,671,rpc,0.9806259314456036
30574,4,1068,memcached,0.99812734082397
30575,6,567,memcached,0.6349206349206349
30576,7,347,memcached,0.06195965417867435
30577,8,392,memcached,0.14190051020408165
30578,8,671,memcached,0.002980625931445604
30579,9,1255,memcached,0.5784860557768924
30580,15,131,memcached,0.41615208829678624
30581,15,1077,memcached,0.8440111420612814
30582,3,2269,db,0.00044072278536800354
30583,4,189,db,0.3868454155225676
30584,6,567,db,0.32804232804232797
30585,8,392,db,0.20153061224489802
30586,24,33,db,0.02632886239443617
30587,3,2269,mq,0.0008814455707360071
30588,4,189,mq,0.006994307641856228
30589,9,1255,mq,0.12111553784860556
30590,4,1068,rpc,0.0018726591760299626
30591,8,392,rpc,0.6096938775510203
30592,11,201,rpc,0.04228855721393035
30593,22,86,rpc,0.6926910299003323
30594,4,189,memcached,0.3942214978292692
30595,11,201,memcached,0.5074626865671642
30596,24,33,memcached,0.9110779930452056
30597,8,671,db,0.016393442622950817
30598,9,1255,db,0.299601593625498
30599,15,131,db,0.5491321048281225
30600,1,43,http,0.0021656873044441013
30601,15,16,http,0.003658682634730539
30602,16,15,http,0.006298057867617932
30603,18,21,http,0.0006471126116620946
30604,4,915,mq,0.0002185792349726776
30605,6,209,mq,0.15230470415462607
30606,15,16,mq,0.055101796407185634
30607,16,15,mq,0.09738406658739628
30608,18,21,mq,0.006696208764155582
30609,21,18,mq,0.0036722743288174287
30610,21,69,mq,0.002362078629193689
30611,1,684,rpc,0.00760233918128655
30612,5,598,rpc,0.0693979933110368
30613,12,36,rpc,0.1789394164561352
30614,15,16,rpc,0.5115838323353293
30615,15,474,rpc,0.002109704641350211
30616,16,15,rpc,0.5692786365437968
30617,18,21,rpc,0.8788211296335365
30618,21,18,rpc,0.9346682546771874
30619,21,69,rpc,0.5317879734166053
30620,1,43,memcached,0.6736527547455184
30621,1,684,memcached,0.9921052631578948
30622,6,209,memcached,0.6953432185323799
30623,8,3774,memcached,0.96767355590885
30624,9,537,memcached,0.1440099317194289
30625,12,36,memcached,0.29983405161737736
30626,13,476,memcached,0.8455882352941176
30627,21,62,memcached,0.10257723160948967
30628,3,1645,db,0.0006079027355623103
30629,13,162,db,0.08453104846139678
30630,13,476,db,0.07457983193277311
30631,21,69,db,0.3281287533029055
30632,6,681,mq,0.023494860499265788
30633,12,36,mq,0.2655112200921379
30634,15,474,mq,0.07805907172995781
30635,21,62,mq,0.013654207202594316
30636,1,43,rpc,0.20373266686053065
30637,4,915,rpc,0.199344262295082
30638,9,560,rpc,0.9785714285714284
30639,21,62,rpc,0.5874295954941122
30640,1,3319,memcached,0.9990961132871348
30641,3,1645,memcached,0.9975683890577508
30642,13,162,memcached,0.8791229039985266
30643,18,21,memcached,0.10854610677358108
30644,21,18,memcached,0.05132499627810039
30645,1,43,db,0.10476861639652324
30646,1,684,db,0.0002923976608187134
30647,4,915,db,0.0013114754098360654
30648,5,598,db,0.475752508361204
30649,6,209,db,0.10512103841963157
30650,6,681,db,0.219285364659814
30651,9,537,db,0.20794537554314088
30652,12,36,db,0.2557153118343495
30653,13,708,db,0.059322033898305086
30654,15,474,db,0.07067510548523206
30655,1,43,mq,0.015680274692983248
30656,13,162,mq,0.011286161783674222
30657,13,476,mq,0.07983193277310924
30658,13,708,mq,0.06638418079096045
30659,1,3319,rpc,0.0009038867128653207
30660,3,1645,rpc,0.00182370820668693
30661,6,209,rpc,0.04723103889336302
30662,6,681,rpc,0.001957905041605482
30663,8,3774,rpc,0.028086910439851617
30664,9,537,rpc,0.6480446927374302
30665,13,162,rpc,0.02505988575640317
30666,13,708,rpc,0.0014124293785310734
30667,4,915,memcached,0.7991256830601092
30668,5,598,memcached,0.4548494983277592
30669,6,681,memcached,0.7552618697993148
30670,9,560,memcached,0.0017857142857142854
30671,13,708,memcached,0.8728813559322034
30672,15,16,memcached,0.3026556886227545
30673,15,474,memcached,0.8491561181434599
30674,16,15,memcached,0.21809750297265187
30675,21,69,memcached,0.13772119465129304
30676,8,3774,db,0.0042395336512983575
30677,9,560,db,0.019642857142857142
30678,15,16,db,0.127
30679,16,15,db,0.10894173602853748
30680,18,21,db,0.005289442217064079
30681,21,18,db,0.010334474715895006
30682,21,62,db,0.29633896569380463
30683,6,507,mq,0.03254437869822485
30684,2,363,rpc,0.015394587587100952
30685,3,300,rpc,0.020099715099715088
30686,4,923,rpc,0.003250270855904659
30687,6,894,rpc,0.0055928411633109605
30688,8,279,rpc,0.057543173672205815
30689,2,363,memcached,0.8706854642683521
30690,4,923,memcached,0.9967497291440952
30691,16,264,memcached,0.2272727272727273
30692,2,363,db,0.05509641873278237
30693,3,1990,db,0.0010050251256281408
30694,5,222,db,0.18479729729729727
30695,8,279,db,0.4415770609318999
30696,13,197,db,0.14326001128031585
30697,3,300,http,0.0016334283000949672
30698,2,363,mq,0.05882352941176471
30699,3,300,mq,0.004093067426400759
30700,5,222,mq,0.015653153153153153
30701,6,323,mq,0.05696594427244583
30702,8,279,mq,0.00013033561420658195
30703,2,1101,rpc,0.12019376324553435
30704,4,231,rpc,0.08693659281894578
30705,5,222,rpc,0.25439189189189165
30706,25,36,rpc,0.05465949820788532
30707,3,1990,memcached,0.9972361809045228
30708,6,323,memcached,0.7071207430340558
30709,6,507,memcached,0.33234714003944776
30710,6,894,memcached,0.9944071588366892
30711,6,1809,memcached,0.9966832504145936
30712,8,279,memcached,0.5007494297816886
30713,25,36,memcached,0.9453405017921142
30714,6,507,db,0.6025641025641026
30715,3,1990,mq,0.0002512562814070352
30716,4,231,mq,0.02149223325693914
30717,13,197,mq,0.1122391426959955
30718,16,264,mq,0.08333333333333333
30719,1,1026,rpc,0.16569200779727095
30720,3,1990,rpc,0.001507537688442211
30721,6,323,rpc,0.06749226006191951
30722,6,507,rpc,0.03254437869822485
30723,6,1809,rpc,0.003316749585406302
30724,13,197,rpc,0.0682459108855048
30725,16,264,rpc,0.6893939393939394
30726,1,1026,memcached,0.834307992202729
30727,2,1101,memcached,0.8798062367544656
30728,3,300,memcached,0.9573694207027564
30729,4,231,memcached,0.8278584160937102
30730,5,222,memcached,0.5451576576576577
30731,13,197,memcached,0.6762549351381839
30732,3,300,db,0.01680436847103516
30733,4,231,db,0.06371275783040489
30734,6,323,db,0.16842105263157894
30735,3,1078,rpc,0.001884893222279241
30736,3,1379,rpc,0.00290065264684554
30737,3,2125,rpc,0.00023529411764705883
30738,20,22,rpc,0.9101743066255764
30739,22,20,rpc,0.8416174734356546
30740,20,22,memcached,0.07935285053929123
30741,22,20,memcached,0.1465761511216058
30742,3,1078,db,0.00013815971262779773
30743,1,21,http,0.0009506778594554957
30744,1,449,http,0.00011135857461024497
30745,21,1,http,4.738927732299868e-07
30746,1,21,mq,0.02515012712372194
30747,1,449,mq,0.00044543429844097986
30748,3,1078,mq,1.9737101803971107e-05
30749,3,1379,mq,0.02791878172588832
30750,5,190,mq,0.029843225083986524
30751,13,70,mq,0.024231150793650732
30752,21,1,mq,0.016024368198256516
30753,25,51,mq,0.0588235294117647
30754,1,21,rpc,0.26880474712564223
30755,1,449,rpc,0.03630289532293987
30756,1,645,rpc,0.03630490956072352
30757,8,610,rpc,0.980327868852459
30758,21,1,rpc,0.11489909401179615
30759,1,449,memcached,0.9474387527839644
30760,1,645,memcached,0.9636950904392764
30761,2,1117,memcached,0.8478066248880931
30762,3,1078,memcached,0.997957209963288
30763,3,2125,memcached,0.9997647058823528
30764,5,190,memcached,0.5370660694288913
30765,1,21,db,0.23313582114314835
30766,5,190,db,0.3159014557670771
30767,8,610,db,0.018032786885245903
30768,13,70,db,0.36810515873015937
30769,20,22,db,0.0031057395993836674
30770,21,1,db,0.3085458979367656
30771,22,20,db,0.008618654073199526
30772,20,22,mq,0.007367103235747304
30773,22,20,mq,0.0031877213695395514
30774,1,975,rpc,0.9117948717948718
30775,2,1117,rpc,0.1521933751119069
30776,5,190,rpc,0.11718924972004473
30777,13,70,rpc,0.4189484126984133
30778,25,51,rpc,0.6274509803921569
30779,1,21,memcached,0.4719586267480324
30780,1,975,memcached,0.0882051282051282
30781,3,1379,memcached,0.8995649021029731
30782,4,2010,memcached,1.0
30783,8,610,memcached,0.001639344262295082
30784,13,70,memcached,0.18871527777777786
30785,21,1,memcached,0.5605301659604085
30786,25,51,memcached,0.0588235294117647
30787,1,449,db,0.015701559020044546
30788,3,1379,db,0.06961566352429298
30789,25,51,db,0.2549019607843137
30790,3,767,mq,4.3459365493263786e-05
30791,4,637,mq,0.000261643118785976
30792,10,81,mq,0.03259355334582311
30793,22,153,mq,0.08496732026143791
30794,4,375,rpc,0.03418181818181818
30795,4,637,rpc,0.23050758765044474
30796,8,458,rpc,0.7308951965065502
30797,10,81,rpc,0.10669164625066066
30798,13,3115,rpc,0.0022471910112359553
30799,14,80,rpc,0.2343390804597701
30800,15,48,rpc,0.6026181831126299
30801,15,50,rpc,0.6126931546194349
30802,4,637,memcached,0.5389848246991105
30803,10,81,memcached,0.460080703271364
30804,14,80,memcached,0.4249999999999999
30805,15,48,memcached,0.07254734443969815
30806,15,50,memcached,0.07644231689803739
30807,22,153,memcached,0.29411764705882354
30808,3,767,db,0.0013472403302911776
30809,4,637,db,0.2302459445316588
30810,8,458,db,0.06277292576419212
30811,10,81,db,0.4006340971321512
30812,11,757,db,0.17965653896961692
30813,14,80,db,0.2906609195402299
30814,15,50,db,0.2688903781713741
30815,22,153,db,0.5163398692810458
30816,1,186,http,0.0005805441970821344
30817,1,186,mq,0.004846281993033467
30818,15,50,mq,0.041974150311153854
30819,1,186,rpc,0.07043515573729127
30820,2,768,rpc,0.015885416666666666
30821,11,757,rpc,0.285336856010568
30822,22,153,rpc,0.1045751633986928
30823,2,768,memcached,0.9828125
30824,15,539,memcached,0.8515769944341373
30825,15,48,db,0.2937135127438417
30826,15,539,db,0.0686456400742115
30827,4,375,mq,0.033212121212121214
30828,14,80,mq,0.05
30829,15,48,mq,0.031120959703830282
30830,15,539,mq,0.07792207792207792
30831,3,767,rpc,0.006996957844415471
30832,15,539,rpc,0.0018552875695732839
30833,1,186,memcached,0.8820233227320913
30834,3,767,memcached,0.9916123424598002
30835,4,375,memcached,0.8426666666666667
30836,8,458,memcached,0.2063318777292576
30837,11,757,memcached,0.535006605019815
30838,13,3115,memcached,0.9890850722311396
30839,1,186,db,0.04211469534050179
30840,2,768,db,0.0013020833333333333
30841,4,375,db,0.08993939393939394
30842,13,3115,db,0.008667736757624398
30843,3,1001,mq,0.0001665001665001665
30844,3,2769,mq,0.0003611412062116288
30845,7,33,mq,0.04262495249096943
30846,11,1093,mq,0.1463860933211345
30847,13,367,mq,0.08083560399636695
30848,2,587,rpc,0.00949136042832806
30849,3,1001,rpc,0.00432900432900433
30850,4,305,rpc,0.018877297565822158
30851,7,33,rpc,0.15142437310525014
30852,7,39,rpc,0.13125521574787696
30853,15,1216,rpc,0.04358552631578947
30854,23,24,rpc,0.14747807017543854
30855,24,23,rpc,0.06324110671936764
30856,2,587,memcached,0.9160379654417136
30857,15,1216,memcached,0.3519736842105263
30858,2,587,db,0.07447067412995863
30859,3,1001,db,0.001276501276501277
30860,13,367,db,0.06993642143505903
30861,15,1216,db,0.6044407894736842
30862,7,39,http,1.6363130594145272e-05
30863,3,1599,mq,0.00031269543464665416
30864,4,305,mq,0.002980625931445604
30865,3,1660,rpc,0.002108433734939759
30866,6,269,rpc,0.08178438661710037
30867,11,1093,rpc,0.0004574565416285453
30868,13,367,rpc,0.0018165304268846505
30869,2,833,memcached,0.923969587835134
30870,3,1660,memcached,0.997289156626506
30871,3,2769,memcached,0.9978331527627302
30872,4,724,memcached,0.9962016574585636
30873,4,1056,memcached,0.3333333333333333
30874,6,269,memcached,0.5678438661710037
30875,11,1093,memcached,0.8485818847209515
30876,13,367,memcached,0.8474114441416893
30877,23,24,memcached,0.8442982456140351
30878,24,23,memcached,0.9361001317523059
30879,4,305,db,0.3130650769995033
30880,7,33,db,0.15702171000587584
30881,7,33,http,0.00010374675417306352
30882,4,1056,mq,0.16666666666666666
30883,6,269,mq,0.023234200743494426
30884,7,39,mq,0.23739629865985984
30885,23,24,mq,0.001644736842105263
30886,24,23,mq,0.0006587615283267457
30887,2,833,rpc,0.07603041216486595
30888,3,1599,rpc,0.0028142589118198874
30889,3,2769,rpc,0.0007222824124232575
30890,4,724,rpc,0.003798342541436464
30891,4,1056,rpc,0.08333333333333333
30892,3,1001,memcached,0.994227994227994
30893,3,1599,memcached,0.9956222639149468
30894,4,305,memcached,0.6650769995032292
30895,7,33,memcached,0.6488252176437315
30896,7,39,memcached,0.3766727210249866
30897,3,1599,db,0.0012507817385866164
30898,3,1660,db,0.0006024096385542169
30899,3,2769,db,0.0010834236186348864
30900,4,1056,db,0.4166666666666667
30901,6,269,db,0.3271375464684015
30902,7,39,db,0.2546594014366829
30903,11,1093,db,0.004574565416285453
30904,23,24,db,0.006578947368421052
30905,2,508,http,0.00032808398950131233
30906,3,265,http,0.0002865576826805227
30907,4,2203,mq,0.10394916023604177
30908,2,516,rpc,0.03229974160206719
30909,3,265,rpc,0.020262735417493887
30910,4,728,rpc,0.15384615384615385
30911,7,148,rpc,0.29905992949471216
30912,7,332,rpc,0.7319277108433735
30913,2,264,memcached,0.9204210244033264
30914,4,2203,memcached,0.6940535633227417
30915,7,148,memcached,0.19976498237367804
30916,3,265,db,0.011213727148751143
30917,7,332,db,0.016566265060240958
30918,3,265,mq,0.0010495606690949263
30919,1,182,rpc,0.07440616643070642
30920,2,508,rpc,0.09744094488188976
30921,2,1168,rpc,0.0021404109589041095
30922,12,458,rpc,0.002183406113537118
30923,1,182,memcached,0.8965707094541443
30924,2,508,memcached,0.9015748031496064
30925,2,799,memcached,0.8491864831038798
30926,5,874,memcached,0.4530892448512586
30927,7,311,memcached,0.2307073954983923
30928,7,332,memcached,0.2515060240963856
30929,1,182,db,0.02536012045214499
30930,2,508,db,0.0006561679790026247
30931,2,516,db,0.011304909560723516
30932,2,1168,db,0.0004280821917808219
30933,4,728,db,0.8461538461538461
30934,4,2203,db,0.2019972764412165
30935,5,874,db,0.4862700228832952
30936,1,182,http,0.0001910155284388413
30937,2,264,http,0.00010056315366049879
30938,1,182,mq,0.0034719881345648225
30939,2,264,mq,0.0005028157683024939
30940,7,148,mq,0.07931844888366628
30941,7,311,mq,0.03617363344051447
30942,2,264,rpc,0.031844998659157964
30943,2,799,rpc,0.15081351689612016
30944,2,858,rpc,0.0916860916860917
30945,5,874,rpc,0.06064073226544622
30946,7,311,rpc,0.5136655948553055
30947,2,516,memcached,0.9563953488372094
30948,2,858,memcached,0.907925407925408
30949,2,1168,memcached,0.9974315068493153
30950,3,265,memcached,0.9671874190819808
30951,12,458,memcached,0.8187772925764193
30952,2,264,db,0.047130598015553776
30953,2,858,db,0.0003885003885003885
30954,7,148,db,0.4218566392479437
30955,7,311,db,0.21945337620578773
30956,12,458,db,0.17903930131004367
30957,9,526,mq,0.050063371356147024
30958,11,282,mq,0.14627659574468085
30959,13,502,mq,0.04183266932270916
30960,2,319,rpc,0.08820668035888013
30961,7,548,rpc,0.978102189781022
30962,3,278,memcached,0.9757435591783288
30963,7,548,memcached,0.0018248175182481753
30964,9,526,memcached,0.2845373891001268
30965,13,502,memcached,0.3286852589641434
30966,8,94,db,0.3959126539753637
30967,2,319,http,0.0010809642200843154
30968,3,278,http,0.0005246677803614751
30969,4,136,http,0.00015006002400960386
30970,2,319,mq,0.00010809642200843151
30971,8,94,mq,0.08370660694288913
30972,4,136,rpc,0.020835257179795008
30973,9,526,rpc,0.6489226869455006
30974,13,502,rpc,0.5856573705179283
30975,2,319,memcached,0.9086585234028752
30976,8,337,memcached,0.1701285855588526
30977,11,282,memcached,0.7242907801418441
30978,2,319,db,0.001945735596151768
30979,4,136,db,0.0713304552590267
30980,8,337,db,0.02176063303659743
30981,3,278,mq,0.0014564777582834526
30982,4,136,mq,0.007329855018930645
30983,3,278,rpc,0.018065361013406337
30984,4,2489,rpc,0.003615910004017677
30985,8,94,rpc,0.3661254199328109
30986,8,337,rpc,0.8081107814045501
30987,11,282,rpc,0.09397163120567376
30988,4,136,memcached,0.9003543725182379
30989,4,2489,memcached,0.9963840899959824
30990,8,94,memcached,0.154255319148936
30991,3,278,db,0.004209934269620458
30992,7,548,db,0.020072992700729927
30993,9,526,db,0.0164765525982256
30994,11,282,db,0.035460992907801414
30995,13,502,db,0.043824701195219126
30996,2,208,http,0.0029967230079337697
30997,6,58,http,1.1032364544628122e-05
30998,2,142,mq,0.001548950283878249
30999,5,44,mq,0.03224339530735616
31000,6,78,mq,0.0658475783475784
31001,9,360,mq,0.08055555555555556
31002,17,208,mq,0.04326923076923077
31003,20,29,mq,0.01970443349753694
31004,9,33,rpc,0.09397896981789597
31005,9,664,rpc,0.9909638554216867
31006,13,364,rpc,0.0013736263736263735
31007,2,208,memcached,0.8802388754743021
31008,2,890,memcached,0.8712858926342072
31009,5,44,memcached,0.7763075844249964
31010,6,58,memcached,0.3027854514002278
31011,6,78,memcached,0.4763176638176634
31012,9,360,memcached,0.3944444444444444
31013,9,664,memcached,0.0007530120481927711
31014,13,364,memcached,0.7509157509157509
31015,15,882,memcached,0.30952380952380953
31016,17,208,memcached,0.3461538461538461
31017,20,29,memcached,0.40576537128261264
31018,2,142,db,0.02013059551092328
31019,6,78,db,0.331160968660969
31020,9,360,db,0.04166666666666666
31021,9,664,db,0.008283132530120483
31022,13,364,db,0.1607142857142857
31023,15,882,db,0.6417233560090703
31024,6,78,http,0.0003917378917378917
31025,9,33,http,2.1986599167807223e-05
31026,6,58,mq,0.027885404623002027
31027,6,239,mq,0.021085663950671657
31028,9,33,mq,0.2965964744488208
31029,13,364,mq,0.086996336996337
31030,1,1091,rpc,0.1686526122823098
31031,2,208,rpc,0.09046222835460503
31032,5,44,rpc,0.0805858392377689
31033,6,78,rpc,0.1262820512820514
31034,6,239,rpc,0.00927659105923805
31035,9,360,rpc,0.4833333333333333
31036,15,882,rpc,0.048752834467120185
31037,17,208,rpc,0.5625
31038,20,29,rpc,0.5216201423097973
31039,9,33,memcached,0.5142088397121959
31040,2,208,db,0.025482925146602328
31041,5,44,db,0.10950129776004017
31042,6,58,db,0.33582958968429755
31043,15,261,db,0.3678160919540229
31044,20,29,db,0.052910052910052914
31045,2,142,http,0.0011343613603123227
31046,5,44,http,0.0013618832698376053
31047,2,208,mq,0.0008192480165574338
31048,15,261,mq,0.0421455938697318
31049,2,142,rpc,0.13254753377172274
31050,2,890,rpc,0.12858926342072408
31051,6,58,rpc,0.3334885219279277
31052,15,261,rpc,0.07088122605363985
31053,1,1091,memcached,0.8313473877176902
31054,2,142,memcached,0.8446385590731645
31055,6,239,memcached,0.9659491301475414
31056,15,261,memcached,0.5191570881226053
31057,2,890,db,0.00012484394506866422
31058,6,239,db,0.0036886148425456936
31059,9,33,db,0.09519372942191744
31060,17,208,db,0.04807692307692308
31061,1,190,http,0.0007809847198641765
31062,3,1040,mq,9.615384615384615e-05
31063,12,181,mq,0.001841620626151013
31064,1,190,rpc,0.07215619694397278
31065,2,1058,rpc,0.17155009451795838
31066,5,301,rpc,0.16926910299003325
31067,5,411,rpc,0.340632603406326
31068,13,1013,rpc,0.011846001974333662
31069,13,1506,rpc,0.0026560424966799467
31070,3,1040,memcached,0.9952884615384616
31071,4,1053,memcached,0.5612535612535613
31072,7,414,memcached,0.0024154589371980675
31073,8,334,memcached,0.2734530938123752
31074,8,536,memcached,0.002332089552238805
31075,3,3560,db,0.0550561797752809
31076,8,536,db,0.021921641791044773
31077,12,181,db,0.1694290976058932
31078,12,1702,db,0.015863689776733254
31079,13,1013,db,0.027640671273445213
31080,1,421,mq,0.00017594791941585294
31081,5,301,mq,0.019601328903654486
31082,1,421,rpc,0.04293129233746812
31083,1,879,rpc,0.15073947667804322
31084,7,414,rpc,0.9710144927536232
31085,12,181,rpc,0.14917127071823202
31086,1,190,memcached,0.9026994906621384
31087,1,421,memcached,0.9532858273950912
31088,2,1058,memcached,0.8284499054820416
31089,5,411,memcached,0.6593673965936739
31090,12,1702,memcached,0.9806110458284372
31091,13,1506,memcached,0.9794156706507304
31092,1,190,db,0.021324278438030555
31093,4,1053,db,0.34235517568850904
31094,5,301,db,0.6131229235880398
31095,8,334,db,0.19161676646706585
31096,1,421,http,0.0003518958388317059
31097,1,190,mq,0.003039049235993209
31098,8,334,mq,0.16866267465069862
31099,3,1040,rpc,0.0034615384615384608
31100,3,3560,rpc,0.010112359550561795
31101,4,1053,rpc,0.09639126305792972
31102,8,334,rpc,0.3662674650698603
31103,8,536,rpc,0.9757462686567164
31104,9,540,rpc,0.9888888888888888
31105,12,1702,rpc,0.0035252643948296123
31106,1,879,memcached,0.8492605233219568
31107,3,3560,memcached,0.9348314606741572
31108,5,301,memcached,0.1980066445182724
31109,9,540,memcached,0.000925925925925926
31110,12,181,memcached,0.6795580110497238
31111,13,1013,memcached,0.9605133267522212
31112,1,421,db,0.003255036509193279
31113,3,1040,db,0.001153846153846154
